organizations_id,CDPNAME,ADDCITY,COUNTRY,ORGTYPE,Sector,Size,Unrestricted_operating_bottomline,year
2215,"Shotgun Players, Inc.",Berkeley,USA,501(c)3 nonprofit organization,Theater,Medium,1.2065303632106072,2021
2259,The Philadelphia Chamber Ensemble,Philadelphia,USA,501(c)3 nonprofit organization,Music,Small,4.830469644902634,2021
2352,Pittsburgh Savoyards Inc,Pittsburgh,USA,501(c)3 nonprofit organization,Music,Small,0.1549543037125006,2021
2359,Symphony Silicon Valley,San Jose,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.6511598987067017,2021
2376,San Jose Youth Symphony,San Jose,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.2167471338982461,2021
2439,Abhinaya Dance Company of San Jose,San Jose,USA,501(c)3 nonprofit organization,Dance,Medium,0.1916501709555515,2021
2473,TheatreWorks Silicon Valley,Menlo Park,USA,501(c)3 nonprofit organization,Theater,Large,0.1630953531732865,2021
2490,Theatre West,Los Angeles,USA,501(c)3 nonprofit organization,General Performing Arts,Small,0.4857906023099206,2021
2535,Luna Dance Institute,Berkeley,USA,501(c)3 nonprofit organization,Dance,Medium,0.4637459155665926,2021
2555,Deborah Slater Dance Theater,San Francisco,USA,501(c)3 nonprofit organization,General Performing Arts,Small,-0.0217035306447739,2021
2560,Independent Shakespeare Co.,Los Angeles,USA,501(c)3 nonprofit organization,Theater,Medium,-0.0821331186062258,2021
2577,Culture Shock Los Angeles,San Pedro,USA,501(c)3 nonprofit organization,Dance,Small,0.1318355164980932,2021
2615,Teatro Vision de San Jose,San Jose,USA,501(c)3 nonprofit organization,Theater,Small,0.2069961690636186,2021
2684,Overtone Industries,Los Angeles,USA,501(c)3 nonprofit organization,Opera,Small,0.0166734165745704,2021
2792,"INCA, the Peruvian Ensemble",Los Angeles,USA,501(c)3 nonprofit organization,Music,Small,0.4028242168479143,2021
2805,South Park Theatre,South Park Tow,USA,501(c)3 nonprofit organization,Community,Small,0.6853386866986142,2021
2822,Other Minds,San Francisco,USA,501(c)3 nonprofit organization,Music,Medium,0.0500490596218698,2021
2898,City Garage,Santa Monica,USA,501(c)3 nonprofit organization,Theater,Small,-0.3857481056978463,2021
2905,San Fernando Valley Youth Chorus Inc,Canoga Park,USA,501(c)3 nonprofit organization,Music,Small,0.2142962392966486,2021
2926,Flyaway Productions,San Francisco,USA,501(c)3 nonprofit organization,Dance,Medium,0.2979173341877603,2021
2961,Cleveland Public Theatre,Cleveland,USA,501(c)3 nonprofit organization,Theater,Medium,0.1349564581455525,2021
3011,The Music Circle,Pasadena,USA,501(c)3 nonprofit organization,Music,Small,1.2646188151166815,2021
3023,Automata Arts,Los Angeles,USA,501(c)3 nonprofit organization,Theater,Small,0.1651676786018271,2021
3024,"Friends of Olympia Station, Inc",Felton,USA,501(c)3 nonprofit organization,Dance,Small,0.5269036407488228,2021
3039,Theatre Movement Bazaar,Van Nuys,USA,501(c)3 nonprofit organization,Theater,Small,0.353264655204018,2021
3058,Santa Monica Theatre Guild,Santa Monica,USA,501(c)3 nonprofit organization,Theater,Small,0.1655045067601402,2021
3063,San Francisco Boys Chorus,San Francisco,USA,501(c)3 nonprofit organization,Music,Medium,0.5355892110040914,2021
3065,New Hazlett Center for the Performing Arts,Pittsburgh,USA,501(c)3 nonprofit organization,Performing Arts Centers,Medium,0.277520778547709,2021
3112,Highways Performance Space,Santa Monica,USA,501(c)3 nonprofit organization,Performing Arts Centers,Small,-0.0938586039122232,2021
3123,TA'YER,Pasadena,USA,501(c)3 nonprofit organization,Arts Education,Small,0.0169082125603864,2021
3136,Los Angeles Doctors Symphony Orchestra,Culver City,USA,501(c)3 nonprofit organization,Symphony Orchestras,Small,0.4288455711544288,2021
3150,Center for Cultural Innovation,Los Angeles,USA,501(c)3 nonprofit organization,Community,Large,1.1015887172434211,2021
3166,Angeles Chorale,Woodland Hill,USA,501(c)3 nonprofit organization,Music,Small,0.5976319917485012,2021
3179,Idris Ackamoor & Cultural Odyssey,San Francisco,USA,501(c)3 nonprofit organization,Community,Medium,0.1034473928491405,2021
3189,San Jose Museum of Art,San Jose,USA,501(c)3 nonprofit organization,Art Museums,Medium,-0.0855080994494153,2021
3215,Kenneth Walker Dance Project,Lomita,USA,501(c)3 nonprofit organization,Dance,Small,0.5399659863945578,2021
3216,"About Productions, Inc.",Pasadena,USA,501(c)3 nonprofit organization,Theater,Small,-0.4712279600682527,2021
3246,Yerba Buena Center for the Arts,San Francisco,USA,501(c)3 nonprofit organization,Community,Large,0.6867494366113357,2021
3268,"LA Commons, a project of Community Partners",Los Angeles,USA,Unincorporated or fiscally spo,Community,Medium,0.1253424380432772,2021
3287,501 (see three) ARTS,Los Angeles,USA,501(c)3 nonprofit organization,Community,Small,-0.2379603399433427,2021
3380,StageWrite,San Francisco,USA,Unincorporated or fiscally spo,Arts Education,Small,0.4225838298342388,2021
3484,"Kitka, Inc.",Oakland,USA,501(c)3 nonprofit organization,Music,Medium,0.0408609230446254,2021
3501,San Jose Children's Discovery Museum,San Jose,USA,501(c)3 nonprofit organization,Other Museums,Large,0.3325481216853955,2021
3506,San Jose Symphonic Choir,San Jose,USA,501(c)3 nonprofit organization,Music,Small,0.9923773690078038,2021
3528,Philadelphia Gay Men's Chorus,Philadelphia,USA,501(c)3 nonprofit organization,Music,Small,0.3659475720915881,2021
3689,Timken Museum of Art,San Diego,USA,501(c)3 nonprofit organization,Art Museums,Small,-0.4624848565896809,2021
3696,The Victory Theatre Center,Burbank,USA,501(c)3 nonprofit organization,Theater,Small,0.4181435003352811,2021
3704,Dance Studio Showtime-Katusha,Winnetka,USA,501(c)3 nonprofit organization,Dance,Small,0.0,2021
3734,Jacarandamusic,Los Angeles,USA,501(c)3 nonprofit organization,Music,Medium,0.1756648554465018,2021
3740,Whittier Community Theatre,Whittier,USA,501(c)3 nonprofit organization,Theater,Small,1.3811053984575836,2021
3747,Aimusic School,San Jose,USA,501(c)3 nonprofit organization,Community,Medium,0.014723374358279,2021
3851,San Jose Chamber Orchestra,San Jose,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.1316226949481267,2021
3861,Steinway Society The Bay Area,San Jose,USA,501(c)3 nonprofit organization,Arts Education,Small,-0.0200834492350486,2021
3869,Los Angeles Youth Symphony Orchestra,Los Angeles,USA,501(c)3 nonprofit organization,Music,Medium,-0.012326674161838,2021
3901,"Kaisahan of San Jose Dance Co., Inc.",San Jose,USA,501(c)3 nonprofit organization,Community,Small,0.011960425294492,2021
4039,Los Angeles Theatre Academy,Los Angeles,USA,501(c)3 nonprofit organization,Arts Education,Small,-0.0407223854144444,2021
4114,CubaCaribe,San Francisco,USA,501(c)3 nonprofit organization,General Performing Arts,Small,0.0090938844211707,2021
4306,CA LGBT Arts Alliance,Los Angeles,USA,501(c)3 nonprofit organization,Community,Small,1.106280193236715,2021
4520,Mascher Dance,Philadelphia,USA,501(c)3 nonprofit organization,General Performing Arts,Small,0.0405804111245465,2021
4539,Remy Bumppo Theatre Company,Chicago,USA,501(c)3 nonprofit organization,Theater,Medium,0.6115903088091165,2021
4618,Teatro Vista..Theater with a View,Chicago,USA,501(c)3 nonprofit organization,Theater,Small,-0.1022265860070313,2021
4981,Grand Vision Foundation,San Pedro,USA,501(c)3 nonprofit organization,Community,Medium,0.0630411793936489,2021
5052,About Face Theatre Collective,Chicago,USA,501(c)3 nonprofit organization,Theater,Medium,0.3780128915175123,2021
5054,"Arts Are Essential, Inc.",Acton,USA,501(c)3 nonprofit organization,Arts Education,Small,-0.3322359670125033,2021
5128,"Drama Studio, Inc.",Springfield,USA,501(c)3 nonprofit organization,Arts Education,Small,0.1449187346495054,2021
5162,Steppenwolf Theatre Company,Chicago,USA,501(c)3 nonprofit organization,Theater,Large,0.2652067114612332,2021
5173,Playwrights Horizons Inc.,New York,USA,501(c)3 nonprofit organization,Theater,Large,0.2637382440185926,2021
5253,Chicago Shakespeare Theater,Chicago,USA,501(c)3 nonprofit organization,Theater,Large,0.3199406018456818,2021
5288,Schola Antiqua of Chicago,Oak Park,USA,501(c)3 nonprofit organization,Music,Small,0.725666484246736,2021
5290,The Factory Theater,Chicago,USA,501(c)3 nonprofit organization,Theater,Small,0.572133666218552,2021
5371,Orion Chamber Ensemble,Addison,USA,501(c)3 nonprofit organization,Music,Small,0.7374087809546597,2021
5419,Villa Musica,San Diego,USA,501(c)3 nonprofit organization,Music,Large,0.0308938510780089,2021
5478,Project Danztheatre Company,Chicago,USA,501(c)3 nonprofit organization,Theater,Small,-0.078063176588882,2021
5513,Chicago Dance Crash,Chicago,USA,501(c)3 nonprofit organization,Dance,Small,0.3894732523793895,2021
5617,Trap Door Theatre,Chicago,USA,501(c)3 nonprofit organization,Community,Small,0.0929795249379014,2021
5629,A Noise Within,Pasadena,USA,501(c)3 nonprofit organization,Theater,Medium,0.4618895164262729,2021
5640,Steep Theatre Company,Chicago,USA,501(c)3 nonprofit organization,Theater,Small,0.4078133733622535,2021
5645,The Neo-Futurists,Chicago,USA,501(c)3 nonprofit organization,Theater,Small,-0.13372152625428,2021
5657,The Plagiarists,Chicago,USA,501(c)3 nonprofit organization,Theater,Small,2.02504743833017,2021
5685,"Triboro Youth Theatre, Inc.",Attleboro,USA,501(c)3 nonprofit organization,Theater,Small,-0.1450751252086811,2021
5756,Northampton Community Music Center,Northampton,USA,501(c)3 nonprofit organization,Music,Medium,0.8753475718315118,2021
5816,"Metropolitan Wind Symphony, Inc.",Jamaica Plain,USA,501(c)3 nonprofit organization,Music,Small,2.12912018787218,2021
5826,Greater Columbus Arts Council,Columbus,USA,501(c)3 nonprofit organization,Community,Large,0.0480518043176432,2021
5834,The Dance Center of Columbia College Chicago,Chicago,USA,Program or department within a,General Performing Arts,Medium,0.3488733508692614,2021
5837,The Cleveland Museum of Natural History,Cleveland,USA,501(c)3 nonprofit organization,Other Museums,Large,2.077362204207009,2021
5843,Manifest Creative Research Gallery and Drawing Center,Cincinnati,USA,501(c)3 nonprofit organization,Community,Medium,0.0834837660674962,2021
5845,"Central Ohio Symphony, Inc.",Delaware,USA,501(c)3 nonprofit organization,Symphony Orchestras,Small,0.7002314286149302,2021
5889,Art House,Cleveland,USA,501(c)3 nonprofit organization,Community,Small,0.4618079325236852,2021
5894,The Music Settlement,Cleveland,USA,501(c)3 nonprofit organization,Arts Education,Large,0.5637451207706741,2021
5895,Playhouse Square Foundation,Cleveland,USA,501(c)3 nonprofit organization,Performing Arts Centers,Large,1.4225556434869129,2021
5899,Cleveland Play House,Cleveland,USA,501(c)3 nonprofit organization,Theater,Large,0.2603177888419736,2021
5930,Available Light Theatre,Columbus,USA,501(c)3 nonprofit organization,Theater,Small,-0.1164442326024785,2021
5946,Zanesville Museum of Art,Zanesville,USA,501(c)3 nonprofit organization,Art Museums,Small,0.1460353800332814,2021
5951,Victoria Theatre Association (DBA Dayton Live),Dayton,USA,501(c)3 nonprofit organization,Performing Arts Centers,Large,0.5005538414966028,2021
5954,North Coast Men's Chorus,Lakewood,USA,501(c)3 nonprofit organization,Music,Small,0.4597547633594294,2021
5962,The West Shore Chorale,Lakewood,USA,501(c)3 nonprofit organization,Music,Small,1.5724824460047997,2021
5977,Roots of American Music,Cleveland,USA,501(c)3 nonprofit organization,Arts Education,Small,0.2446664563687076,2021
6019,"Foluke Cultural Arts Center, Inc.",CLEVELAND,USA,501(c)3 nonprofit organization,Community,Small,-0.0212454357441839,2021
6029,Pakachoag Music School of Greater Worcester,Worcester,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.2428994770637544,2021
6036,Musical Arts Association,Cleveland,USA,501(c)3 nonprofit organization,Symphony Orchestras,Large,0.8895438049540882,2021
6040,The Musical Theater Project,Independence,USA,501(c)3 nonprofit organization,Theater,Medium,0.165811842054656,2021
6089,Rainey Institute,Cleveland,USA,501(c)3 nonprofit organization,Music,Large,0.0565485584058864,2021
6104,DANCECleveland,Cleveland,USA,501(c)3 nonprofit organization,Dance,Medium,0.1734140553380921,2021
6125,SOL-LA Music Academy,Santa Monica,USA,501(c)3 nonprofit organization,Arts Education,Small,0.1714877870879365,2021
6145,Dancing Wheels Company & School,Cleveland,USA,501(c)3 nonprofit organization,Dance,Medium,0.1041066963949687,2021
6147,Near West Theatre,Cleveland,USA,501(c)3 nonprofit organization,Theater,Medium,1.3182377748735332,2021
6167,The Cleveland Museum of Art,Cleveland,USA,501(c)3 nonprofit organization,Art Museums,Large,0.4697049480344673,2021
6192,"Museum of Contemporary Art, Cleveland",Cleveland,USA,501(c)3 nonprofit organization,Community,Large,0.0984411203802269,2021
6231,Great Lakes Theater,Cleveland,USA,501(c)3 nonprofit organization,Theater,Medium,0.5616389086944023,2021
6242,Cantemus Chamber Chorus,Ipswich,USA,501(c)3 nonprofit organization,Music,Small,0.2301057406638341,2021
6254,Brookline Music School,Brookline,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.3237177342504378,2021
6282,The Children's Theatre of Cincinnati,Cincinnati,USA,501(c)3 nonprofit organization,Theater,Medium,0.4422939507587449,2021
6323,Concord Chamber Music Society,Concord,USA,501(c)3 nonprofit organization,Music,Small,-0.1081598667776852,2021
6353,Verb Ballets,Cleveland,USA,501(c)3 nonprofit organization,Dance,Medium,0.1998984196832942,2021
6364,Center for Arts-Inspired Learning,Cleveland,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.3034652496667441,2021
6370,Radius Ensemble,Concord,USA,501(c)3 nonprofit organization,Music,Small,0.1548306210355143,2021
6416,The Concert Singers,Los Angeles,USA,501(c)3 nonprofit organization,Music,Small,3.719500480307397,2021
6419,Raven Theatre Company,Chicago,USA,501(c)3 nonprofit organization,Theater,Small,0.4332684138692512,2021
6433,Contemporary Youth Orchestra,Cleveland,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,-0.0008977159416221,2021
6490,Arthur Ross Gallery,Philadelphia,USA,Program or department within a parent organization,Art Museums,Small,-0.2278176179067248,2021
6513,BalletMet,Columbus,USA,501(c)3 nonprofit organization,Dance,Large,0.3040418360318084,2021
6518,Cashion Cultural Legacy,San Jose,USA,501(c)3 nonprofit organization,Dance,Medium,-0.1853532536084794,2021
6519,Columbus Museum of Art,Columbus,USA,501(c)3 nonprofit organization,Art Museums,Medium,0.1212443454608281,2021
6529,Lima Symphony Orchestra,Lima,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.1739139240506329,2021
6534,GroundWorks DanceTheater,Cleveland,USA,501(c)3 nonprofit organization,Dance,Medium,0.5090291342836956,2021
6557,Dance in the Parks,Chicago,USA,501(c)3 nonprofit organization,Dance,Small,0.2170654282523073,2021
6578,Apollo's Fire,Cleveland Heig,USA,501(c)3 nonprofit organization,Symphony Orchestras,Medium,0.144609418571206,2021
6581,Chagrin Valley Little Theatre,Chagrin Falls,USA,501(c)3 nonprofit organization,Theater,Small,2.0074348094150074,2021
6620,K12 Gallery for Young People,Dayton,USA,501(c)3 nonprofit organization,Arts Education,Medium,0.3993485110796496,2021
6622,Springfield Museums Corp. (dba Springfield Museums),Springfield,USA,501(c)3 nonprofit organization,Other Museums,Large,3.367937514281429,2021
6695,Cincinnati Playhouse in the Park,Cincinnati,USA,501(c)3 nonprofit organization,Theater,Large,0.1118969685795926,2021
6741,Delaware County Cultural Arts Center,Delaware,USA,501(c)3 nonprofit organization,Community,Medium,-0.1620951770402848,2021
6747,Ensemble Theatre Cincinnati,Cincinnati,USA,501(c)3 nonprofit organization,Theater,Medium,0.69483468401376,2021
6821,Boston City Singers,Boston,USA,501(c)3 nonprofit organization,Music,Medium,0.4274490591729512,2021
6843,Chicago Tap Theatre,Chicago,USA,501(c)3 nonprofit organization,Dance,Small,0.3385840695926598,2021
6852,The Newberry Consort,Chicago,USA,501(c)3 nonprofit organization,Music,Small,0.5994327023109822,2021
6862,Valley Art Center,Chagrin Falls,USA,501(c)3 nonprofit organization,Community,Medium,0.1700173651019611,2021
6907,Maltz Museum of Jewish Heritage,Beachwood,USA,501(c)3 nonprofit organization,Other Museums,Medium,1.1954234241606232,2021
6922,Columbus Symphony Orchestra,Columbus,USA,501(c)3 nonprofit organization,Symphony Orchestras,Large,0.6253202120587593,2021
